work_id,title,slug,slug_source,automatic_slug,override_slug,report_url,otrostitulos
ENRIQUEZdudosa_FernanMendezPinto(SegundaParte),Fernán Méndez Pinto (segunda parte),fernan-mendez-pinto-segunda-parte,automatic,fernan-mendez-pinto-segunda-parte,,https://etso.es/informes/analisis-estilometrico-fernan-mendez-pinto-segunda-parte,
LOPE_FianzaSatisfecha,"Fianza satisfecha, La",la-fianza-satisfecha,automatic,la-fianza-satisfecha,,https://etso.es/informes/analisis-estilometrico-la-fianza-satisfecha,
MARTINEZ&BELMONTE_FiarDeDios(Transk-IMPR),Fiar de Dios,fiar-de-dios,automatic,fiar-de-dios,,https://etso.es/informes/analisis-estilometrico-fiar-de-dios,
CALDERON_FieraElRayo,"Fiera, el rayo y la piedra, El",fiera-el-rayo-y-la-piedra-el,override,el-fiera-el-rayo-y-la-piedra,fiera-el-rayo-y-la-piedra-el,https://etso.es/informes/analisis-estilometrico-fiera-el-rayo-y-la-piedra-el,
BANCES_FierasDeCelosYAmor(Zarzuela)(Transk-IMPR),Fieras de celos y amor,fieras-de-celos-y-amor,automatic,fieras-de-celos-y-amor,,https://etso.es/informes/analisis-estilometrico-fieras-de-celos-y-amor,
CALDERON_FierasAfemina,"Fieras, afemina amor",fieras-afemina-amor,automatic,fieras-afemina-amor,,https://etso.es/informes/analisis-estilometrico-fieras-afemina-amor,
VELEZ_FijosDeLaBarbuda,"Fijos de la Barbuda, Los",los-fijos-de-la-barbuda,automatic,los-fijos-de-la-barbuda,,https://etso.es/informes/analisis-estilometrico-los-fijos-de-la-barbuda,
CALDERON_FinezaContraFineza,Fineza contra fineza,fineza-contra-fineza,automatic,fineza-contra-fineza,,https://etso.es/informes/analisis-estilometrico-fineza-contra-fineza,
MORETO&CALDERON_FingidaArcadia,"Fingida Arcadia, La",la-fingida-arcadia-la-arcadia-fingida,override,la-fingida-arcadia,la-fingida-arcadia-la-arcadia-fingida,https://etso.es/informes/analisis-estilometrico-la-fingida-arcadia-la-arcadia-fingida,"Arcadia fingida, La"
TIRSO_FingidaArcadia,"Fingida Arcadia, La",la-fingida-arcadia,override,la-fingida-arcadia-0,la-fingida-arcadia,https://etso.es/informes/analisis-estilometrico-la-fingida-arcadia,
OSUNA_FingirLaPropiaVerdad(Transk-MSS),Fingir la propia verdad,fingir-la-propia-verdad,automatic,fingir-la-propia-verdad,,https://etso.es/informes/analisis-estilometrico-fingir-la-propia-verdad,
MONTERO_FingirLoQuePuedeSer(Transk-IMPR),Fingir lo que puede ser,fingir-lo-que-puede-ser,automatic,fingir-lo-que-puede-ser,,https://etso.es/informes/analisis-estilometrico-fingir-lo-que-puede-ser,
DESCONOCIDO_FingirPorConservar,Fingir por conservar,fingir-por-conservar,automatic,fingir-por-conservar,,https://etso.es/informes/analisis-estilometrico-fingir-por-conservar,
MORETO_FingirYAmar,Fingir y amar,fingir-y-amar,automatic,fingir-y-amar,,https://etso.es/informes/analisis-estilometrico-fingir-y-amar,
SOLIS-DIEGO_FirmeLealtad(Transk-IMPR),"Firme lealtad, La",la-firme-lealtad,automatic,la-firme-lealtad,,https://etso.es/informes/analisis-estilometrico-la-firme-lealtad,
DESCONOCIDO_FirmezaDeLaIglesia(Auto)(Transk-MSS),"Firmeza de la Iglesia, La",la-firmeza-de-la-iglesia,automatic,la-firmeza-de-la-iglesia,,https://etso.es/informes/analisis-estilometrico-la-firmeza-de-la-iglesia,
CUEVA-SILVA_FirmezaEnElAusencia(Transk-MSS),"Firmeza en la ausencia, La",la-firmeza-en-la-ausencia,automatic,la-firmeza-en-la-ausencia,,https://etso.es/informes/analisis-estilometrico-la-firmeza-en-la-ausencia,
LOPE_FirmezaEnLaDesdicha,"Firmeza en la desdicha, La",la-firmeza-en-la-desdicha,automatic,la-firmeza-en-la-desdicha,,https://etso.es/informes/analisis-estilometrico-la-firmeza-en-la-desdicha,
FRANCISCO_FirmezaAmorYVenganza(Transk-IMPR),"Firmeza, amor y venganza",firmeza-amor-y-venganza,automatic,firmeza-amor-y-venganza,,https://etso.es/informes/analisis-estilometrico-firmeza-amor-y-venganza,
GONGORA_FirmezasDeIsabela,"Firmezas de Isabela, Las",las-firmezas-de-isabela,automatic,las-firmezas-de-isabela,,https://etso.es/informes/analisis-estilometrico-las-firmezas-de-isabela,
VALDIVIELSO_FlorDeLisDeFrancia(Transk-IMPR),"Flor de lis de Francia, La",la-flor-de-lis-de-francia,automatic,la-flor-de-lis-de-francia,,https://etso.es/informes/analisis-estilometrico-la-flor-de-lis-de-francia,"Conquista del Santo Sepulcro por el santo rey Luis, La"
LOPE_FloresDeDonJuan,"Flores de don Juan y rico y pobre trocados, Las",las-flores-de-don-juan-y-rico-y-pobre-trocados,automatic,las-flores-de-don-juan-y-rico-y-pobre-trocados,,https://etso.es/informes/analisis-estilometrico-las-flores-de-don-juan-y-rico-y-pobre-trocados,
CASTRO-Y-VEGA_FloridaSenectud(Transk-MSS),Florida senectud y honestidad defendida,florida-senectud-y-honestidad-defendida,automatic,florida-senectud-y-honestidad-defendida,,https://etso.es/informes/analisis-estilometrico-florida-senectud-y-honestidad-defendida,
LOPEdudosa_FortunaAdversaFernandoDePortugal,"Fortuna adversa del Infante Don Fernando de Portugal, La",la-fortuna-adversa-del-infante-don-fernando-de-portugal,automatic,la-fortuna-adversa-del-infante-don-fernando-de-portugal,,https://etso.es/informes/analisis-estilometrico-la-fortuna-adversa-del-infante-don-fernando-de-portugal,
LOPE_FortunaMerecida,"Fortuna merecida, La",la-fortuna-merecida,automatic,la-fortuna-merecida,,https://etso.es/informes/analisis-estilometrico-la-fortuna-merecida,
CALDERON_FortunasDeAndromedaYPerseo(Comedia),"Fortunas de Andrómeda y Perseo, Las",fortunas-de-andromeda-y-perseo-las,override,las-fortunas-de-andromeda-y-perseo,fortunas-de-andromeda-y-perseo-las,https://etso.es/informes/analisis-estilometrico-fortunas-de-andromeda-y-perseo-las,
DESCONOCIDO_FortunasDeDonJuanDeCastro,Fortunas de don Juan de Castro y Lemos,fortunas-de-don-juan-de-castro-y-lemos,automatic,fortunas-de-don-juan-de-castro-y-lemos,,https://etso.es/informes/analisis-estilometrico-fortunas-de-don-juan-de-castro-y-lemos,
PINA-JUAN_FortunasDelPrincipeDePolonia,"Fortunas del príncipe de Polonia, Las",las-fortunas-del-principe-de-polonia,automatic,las-fortunas-del-principe-de-polonia,,https://etso.es/informes/analisis-estilometrico-las-fortunas-del-principe-de-polonia,
PEYRON_FortunasTragicasDelDuqueDeMemoransi(Transk-IMPR),"Fortunas trágicas del Duque de Memoransi, Las",las-fortunas-tragicas-del-duque-de-memoransi,automatic,las-fortunas-tragicas-del-duque-de-memoransi,,https://etso.es/informes/analisis-estilometrico-las-fortunas-tragicas-del-duque-de-memoransi,
DESCONOCIDO_FrancesaLaura,"Francesa Laura, La",la-francesa-laura,automatic,la-francesa-laura,,https://etso.es/informes/analisis-estilometrico-la-francesa-laura,
LOPE_Francesilla,"Francesilla, La",la-francesilla,automatic,la-francesilla,,https://etso.es/informes/analisis-estilometrico-la-francesilla,
CALDERON_Franchota(Entremes),"Franchota, La",la-franchota,automatic,la-franchota,,https://etso.es/informes/analisis-estilometrico-la-franchota,
LOPEdudosa_FrayDiablo,Fray Diablo y el diablo predicador,fray-diablo-y-el-diablo-predicador,automatic,fray-diablo-y-el-diablo-predicador,,https://etso.es/informes/analisis-estilometrico-fray-diablo-y-el-diablo-predicador,
CASTILLO_FuegoDadoDelCielo(Auto),"Fuego dado del cielo, El",el-fuego-dado-del-cielo,automatic,el-fuego-dado-del-cielo,,https://etso.es/informes/analisis-estilometrico-el-fuego-dado-del-cielo,
CALDERON_FuegoDeDios,Fuego de Dios es el querer bien,fuego-de-dios-es-el-querer-bien,automatic,fuego-de-dios-es-el-querer-bien,,https://etso.es/informes/analisis-estilometrico-fuego-de-dios-es-el-querer-bien,
VIDAL_FuegoDeRiquezas(Transk-MSS),"Fuego de las riquezas y destrucción de Sagunto, El",el-fuego-de-las-riquezas-y-destruccion-de-sagunto,automatic,el-fuego-de-las-riquezas-y-destruccion-de-sagunto,,https://etso.es/informes/analisis-estilometrico-el-fuego-de-las-riquezas-y-destruccion-de-sagunto,
MONROY_Fuenteovejuna(Transk-IMPR),Fuente Ovejuna,fuente-ovejuna,automatic,fuente-ovejuna,,https://etso.es/informes/analisis-estilometrico-fuente-ovejuna,
LOPE_FuenteOvejuna,Fuenteovejuna,fuenteovejuna,automatic,fuenteovejuna,,https://etso.es/informes/analisis-estilometrico-fuenteovejuna,
ESQUERDO_FuerteAnimosoSagaz(Transk-IMPR),"Fuerte, animoso, sagaz y valiente Martín López de Aibar, El",el-fuerte-animoso-sagaz-y-valiente-martin-lopez-de-aibar,automatic,el-fuerte-animoso-sagaz-y-valiente-martin-lopez-de-aibar,,https://etso.es/informes/analisis-estilometrico-el-fuerte-animoso-sagaz-y-valiente-martin-lopez-de-aibar,
TAPIA_FuerzaDeAmorYVenganza(Transk-IMPR),Fuerza de amor y venganza,fuerza-de-amor-y-venganza,automatic,fuerza-de-amor-y-venganza,,https://etso.es/informes/analisis-estilometrico-fuerza-de-amor-y-venganza,
CASTRO_FuerzaDeLaCostumbre(Transk-MSS),"Fuerza de la costumbre, La",la-fuerza-de-la-costumbre,automatic,la-fuerza-de-la-costumbre,,https://etso.es/informes/analisis-estilometrico-la-fuerza-de-la-costumbre,
MORETO_FuerzaDeLaLey,"Fuerza de la ley, La",la-fuerza-de-la-ley,automatic,la-fuerza-de-la-ley,,https://etso.es/informes/analisis-estilometrico-la-fuerza-de-la-ley,
CASTRO_FuerzaDeLaSangre(Transk-MSS),"Fuerza de la sangre, La",la-fuerza-de-la-sangre,automatic,la-fuerza-de-la-sangre,,https://etso.es/informes/analisis-estilometrico-la-fuerza-de-la-sangre,
MALASPINA_FuerzaDeLaVerdad(Transk-IMPR),"Fuerza de la verdad, La",el-diablo-predicador-la-fuerza-de-la-verdad,override,la-fuerza-de-la-verdad,el-diablo-predicador-la-fuerza-de-la-verdad,https://etso.es/informes/analisis-estilometrico-el-diablo-predicador-la-fuerza-de-la-verdad,"Diablo predicador, El"
AGUILAR_FuerzaDelInteres(Transk-IMPR),"Fuerza del interés, La",la-fuerza-del-interes,automatic,la-fuerza-del-interes,,https://etso.es/informes/analisis-estilometrico-la-fuerza-del-interes,
MORETO&CANCER&MATOS_FuerzaDelNatural,"Fuerza del natural, La",la-fuerza-del-natural,automatic,la-fuerza-del-natural,,https://etso.es/informes/analisis-estilometrico-la-fuerza-del-natural,
LOPE_FuerzaLastimosa,"Fuerza lastimosa, La",la-fuerza-lastimosa,automatic,la-fuerza-lastimosa,,https://etso.es/informes/analisis-estilometrico-la-fuerza-lastimosa,
AVILA_FulleriasDeAmor(TerceraJornada),"Fullerías de amor, Las (Tercera jornada)",las-fullerias-de-amor-tercera-jornada,automatic,las-fullerias-de-amor-tercera-jornada,,https://etso.es/informes/analisis-estilometrico-las-fullerias-de-amor-tercera-jornada,
LOPEdudosa_FundacionDeLaAlhambra(Transk-IMPR),"Fundación de la Alhambra de Granada, La",la-fundacion-de-la-alhambra-de-granada,automatic,la-fundacion-de-la-alhambra-de-granada,,https://etso.es/informes/analisis-estilometrico-la-fundacion-de-la-alhambra-de-granada,
TARREGA_FundacionDeLaOrdenMerced(Transk-IMPR),Fundación de la Orden de Nuestra Señora de la Merced por el Rey don Jaime,fundacion-de-la-orden-de-nuestra-senora-de-la-merced-por-el-rey-don,override,fundacion-de-la-orden-de-nuestra-senora-de-la-merced-por-el-rey,fundacion-de-la-orden-de-nuestra-senora-de-la-merced-por-el-rey-don,https://etso.es/informes/analisis-estilometrico-fundacion-de-la-orden-de-nuestra-senora-de-la-merced-por-el-rey-don,
ENCISO_CriselioYCleon(Transk-MSS),Fábula de Criselio y Cleón,fabula-de-criselio-y-cleon,automatic,fabula-de-criselio-y-cleon,,https://etso.es/informes/analisis-estilometrico-fabula-de-criselio-y-cleon,
DESCONOCIDO_FabulaDeDafne,Fábula de Dafne,fabula-de-dafne,automatic,fabula-de-dafne,,https://etso.es/informes/analisis-estilometrico-fabula-de-dafne,
LOPE_FabulaDePerseo,"Fábula de Perseo, La",la-fabula-de-perseo,automatic,la-fabula-de-perseo,,https://etso.es/informes/analisis-estilometrico-la-fabula-de-perseo,
MATOS_FenixDeAlemania(Transk-IMPR),"Fénix de Alemania, vida y muerte de Santa Cristina, El",el-fenix-de-alemania-vida-y-muerte-de-santa-cristina,automatic,el-fenix-de-alemania-vida-y-muerte-de-santa-cristina,,https://etso.es/informes/analisis-estilometrico-el-fenix-de-alemania-vida-y-muerte-de-santa-cristina,
VALDIVIELSO_FenixDeAmor(Auto)(Modern-Aut),"Fénix de amor, El",el-fenix-de-amor,automatic,el-fenix-de-amor,,https://etso.es/informes/analisis-estilometrico-el-fenix-de-amor,
CALLEJA_FenixDeEspana(Transk-IMPR),"Fénix de España, San Francisco de Borja, El",el-fenix-de-espana-san-francisco-de-borja,automatic,el-fenix-de-espana-san-francisco-de-borja,,https://etso.es/informes/analisis-estilometrico-el-fenix-de-espana-san-francisco-de-borja,
GONZALEZ-BUSTOS_FenixDeLaEscritura(Transk-IMPR),"Fénix de la escritura, El",el-fenix-de-la-escritura,automatic,el-fenix-de-la-escritura,,https://etso.es/informes/analisis-estilometrico-el-fenix-de-la-escritura,
MIRA_FenixDeSalamanca,"Fénix de Salamanca, La",la-fenix-de-salamanca,automatic,la-fenix-de-salamanca,,https://etso.es/informes/analisis-estilometrico-la-fenix-de-salamanca,
ROA_FenixDeTesalia(Transk-IMPR),"Fénix de Tesalia, El",el-fenix-de-tesalia,automatic,el-fenix-de-tesalia,,https://etso.es/informes/analisis-estilometrico-el-fenix-de-tesalia,
LOZANO-FRANCISCO_FenixEspanolSanLorenzo(Transk-IMPR),"Fénix Español, San Lorenzo mártir, El",el-fenix-espanol-san-lorenzo-martir,automatic,el-fenix-espanol-san-lorenzo-martir,,https://etso.es/informes/analisis-estilometrico-el-fenix-espanol-san-lorenzo-martir,"Levita aragonés, San Lorenzo Mártir, El"
LOPEdudosa_GalaDelNadar(Transk-IMPR),Gala del nadar es saber guardar la ropa,gala-del-nadar-es-saber-guardar-la-ropa,automatic,gala-del-nadar-es-saber-guardar-la-ropa,,https://etso.es/informes/analisis-estilometrico-gala-del-nadar-es-saber-guardar-la-ropa,
ESQUIVEL_GalantearATodas(Transk-IMPR),Galantear a todas y no amar a ninguna,galantear-todas-y-no-amar-ninguna,override,galantear-a-todas-y-no-amar-a-ninguna,galantear-todas-y-no-amar-ninguna,https://etso.es/informes/analisis-estilometrico-galantear-todas-y-no-amar-ninguna,
ZAPATA_GalanteoAlReves(Transk-IMPR),"Galanteo al revés, El",el-galanteo-al-reves,automatic,el-galanteo-al-reves,,https://etso.es/informes/analisis-estilometrico-el-galanteo-al-reves,
VILLEGAS-JUAN_GalasALaVejez(Transk-IMPR),"Galas a la vejez, Las",las-galas-la-vejez,override,las-galas-a-la-vejez,las-galas-la-vejez,https://etso.es/informes/analisis-estilometrico-las-galas-la-vejez,
LOPEZ-ZARATE_GaleotaDelCondeDeNiebla,"Galeota reforzada, La",la-galeota-reforzada,automatic,la-galeota-reforzada,,https://etso.es/informes/analisis-estilometrico-la-galeota-reforzada,"Galeota del conde de Niebla, La"
MORETO_GalerasDeLaHonra(Entremes),"Galeras de la honra, Las",las-galeras-de-la-honra,automatic,las-galeras-de-la-honra,,https://etso.es/informes/analisis-estilometrico-las-galeras-de-la-honra,
LOPE_GallardaToledana,"Gallarda toledana, La",la-gallarda-toledana,automatic,la-gallarda-toledana,,https://etso.es/informes/analisis-estilometrico-la-gallarda-toledana,
LOPE_GallardoCatalan,"Gallardo catalán, El",el-gallardo-catalan,automatic,el-gallardo-catalan,,https://etso.es/informes/analisis-estilometrico-el-gallardo-catalan,
CERVANTES_GallardoEspanol,"Gallardo español, El",el-gallardo-espanol,automatic,el-gallardo-espanol,,https://etso.es/informes/analisis-estilometrico-el-gallardo-espanol,
TIRSO_GallegaMari,"Gallega Mari-Hernández, La",la-gallega-mari-hernandez,automatic,la-gallega-mari-hernandez,,https://etso.es/informes/analisis-estilometrico-la-gallega-mari-hernandez,
CABEZA_GalanBobo(Transk-IMPR),"Galán bobo, El",el-galan-bobo,automatic,el-galan-bobo,,https://etso.es/informes/analisis-estilometrico-el-galan-bobo,
LOPE_GalanCastrucho,"Galán Castrucho, El",el-galan-castrucho,automatic,el-galan-castrucho,,https://etso.es/informes/analisis-estilometrico-el-galan-castrucho,
LOPE_GalanDeLaMembrilla,"Galán de la Membrilla, El",el-galan-de-la-membrilla,automatic,el-galan-de-la-membrilla,,https://etso.es/informes/analisis-estilometrico-el-galan-de-la-membrilla,
MATOS_GalanDeSuMujer(Transk-IMPR),"Galán de su mujer, El",el-galan-de-su-mujer,automatic,el-galan-de-su-mujer,,https://etso.es/informes/analisis-estilometrico-el-galan-de-su-mujer,Engañarse en su favor
LOPE_GalanEscarmentado,"Galán escarmentado, El",el-galan-escarmentado,automatic,el-galan-escarmentado,,https://etso.es/informes/analisis-estilometrico-el-galan-escarmentado,
CALDERON_GalanFantasma,"Galán fantasma, El",galan-fantasma-el,override,el-galan-fantasma,galan-fantasma-el,https://etso.es/informes/analisis-estilometrico-galan-fantasma-el,
MIRA_GalanSecreto,"Galán secreto, El",el-galan-secreto,automatic,el-galan-secreto,,https://etso.es/informes/analisis-estilometrico-el-galan-secreto,
HURTADO_GalanSinDama(Transk-IMPR),"Galán sin dama, El",el-galan-sin-dama,automatic,el-galan-sin-dama,,https://etso.es/informes/analisis-estilometrico-el-galan-sin-dama,
SOUSA_GalanTerceroYMarido(Transk-IMPR),"Galán, tercero, y marido",galan-tercero-y-marido,automatic,galan-tercero-y-marido,,https://etso.es/informes/analisis-estilometrico-galan-tercero-y-marido,
MIRA_GalanValiente,"Galán, valiente y discreto",galan-valiente-y-discreto,automatic,galan-valiente-y-discreto,,https://etso.es/informes/analisis-estilometrico-galan-valiente-y-discreto,
ROJAS_GalanValienteYDiscreto(Auto),"Galán, valiente y discreto",galan-valiente-y-discreto-0,automatic,galan-valiente-y-discreto-0,,https://etso.es/informes/analisis-estilometrico-galan-valiente-y-discreto-0,
CABEZA_GalanYEsclavoUnoMismo(Transk-IMPR),Galán y esclavo uno mismo,galan-y-esclavo-uno-mismo,automatic,galan-y-esclavo-uno-mismo,,https://etso.es/informes/analisis-estilometrico-galan-y-esclavo-uno-mismo,
MONTALBAN_GananciaPorLaMano,"Ganancia por la mano, La",la-ganancia-por-la-mano,automatic,la-ganancia-por-la-mano,,https://etso.es/informes/analisis-estilometrico-la-ganancia-por-la-mano,
ALARCON_GanarAmigos,Ganar amigos,ganar-amigos,automatic,ganar-amigos,,https://etso.es/informes/analisis-estilometrico-ganar-amigos,
CUBILLO_GanarPorLaManoElJuego(Transk-IMPR),Ganar por la mano el juego,ganar-por-la-mano-el-juego,automatic,ganar-por-la-mano-el-juego,,https://etso.es/informes/analisis-estilometrico-ganar-por-la-mano-el-juego,
LOPE_GansoDeOro,"Ganso de oro, El",el-ganso-de-oro,automatic,el-ganso-de-oro,,https://etso.es/informes/analisis-estilometrico-el-ganso-de-oro,
CALDERON_Garapina(Entremes),"Garapiña, La",la-garapina,automatic,la-garapina,,https://etso.es/informes/analisis-estilometrico-la-garapina,
MUXET_GenerosoEnEspana(Transk-IMPR),"Generoso en España, El",el-generoso-en-espana,automatic,el-generoso-en-espana,,https://etso.es/informes/analisis-estilometrico-el-generoso-en-espana,
LOPE_GenovesLiberal,"Genovés liberal, El",el-genoves-liberal,automatic,el-genoves-liberal,,https://etso.es/informes/analisis-estilometrico-el-genoves-liberal,
MONROY_GiganteCananeoSanCristobal(Transk-IMPR),"Gigante cananeo San Cristóbal, El",el-gigante-cananeo-san-cristobal,automatic,el-gigante-cananeo-san-cristobal,,https://etso.es/informes/analisis-estilometrico-el-gigante-cananeo-san-cristobal,"Mayor vasallo del mayor Señor, El"
DESCONOCIDO_Ginebresa,"Ginebresa, La",la-ginebresa,automatic,la-ginebresa,,https://etso.es/informes/analisis-estilometrico-la-ginebresa,
MONTALBAN_GitanaDeMenfis,"Gitana de Menfis, Santa María Egipciaca, La",la-gitana-de-menfis-santa-maria-egipciaca,automatic,la-gitana-de-menfis-santa-maria-egipciaca,,https://etso.es/informes/analisis-estilometrico-la-gitana-de-menfis-santa-maria-egipciaca,
